"","Date","Price","Text","bing_score","nrc_score","afin_score"
"21364",2015-05-06,66.22," thejoannaryan realdonaldtrump a man s children speak much of him u have raised them well amp will represent us well u will win thanks ",1,0,6
"21365",2015-05-06,66.22," michaelhenry katiepavlich is trying hard but apparently donaldtrump is not looking to engage no idea who she is sounds dumb ",-2,-1,-4
"21366",2015-05-06,66.22," deanpreston time for you to tell barackobama you re fired trumpforpresident we need someone who loves america in office ",1,0,-2
"21367",2015-05-06,66.22," flyosubuckeye really hoping you announce a run soon ford building more factories in mexico eatingourlunch ",0,1,2
"21368",2015-05-06,66.22," ayrshirechamber we got a look round the work being done at turnberrybuzz looking great ayrshire wellconnected ",0,0,3
"21369",2015-05-06,66.22," kristofer clark realdonaldtrump get into office and tell congress you re fired trump timeforprogress ",1,0,-2
"21370",2015-05-06,66.22," shalontabowman realdonaldtrump you are my hero i know you would be the greatest president to have ever set foot in office thank you ",1,2,7
"21371",2015-05-06,66.22," zrill realdonaldtrump just confirm your intention and lets put the matter to rest will you run trump watch ",1,1,1
"21372",2015-05-06,66.22," paleobuilder after i complete reading schwarzenegger autobiography i will read your book trump never give up you re an inspiration ",2,2,2
"21373",2015-05-06,66.22," trumpadvice  t co fox rhnxha",0,0,0
"21374",2015-05-06,66.22," davidnyct realdonaldtrump we will ",0,0,0
"21375",2015-05-06,66.22," cjwthefishermen realdonaldtrump i will ",0,0,0
"21376",2015-05-06,66.22," atmaxh please run realdonaldtrump with your toughness and business experience you can put this country back on track very true ",-1,1,3
"21377",2015-05-06,66.22," shalontabowman without a doubt donaldtrump is the most logical choice for president you d be the only competent candidate we need you ",0,4,1
"21378",2015-05-06,66.22," nickdallman realdonaldtrump you re the most logical person i follow on twitter ",1,1,0
"21379",2015-05-06,66.22,"via ht politics ",0,0,0
"21380",2015-05-06,66.22," baberuth we ve got your back mr trump we re not politicians all talk and no action just let us know what you need us to do ",1,2,-1
"21381",2015-05-06,66.22," moseph ceiebhomes donald trump s beach mansion is the biggest thing i ve ever seen ",1,0,0
"21382",2015-05-06,66.22,"via dailycaller by alexpappas donald trump to blast obama trade pact in radio ads a bad bad deal ",-1,0,-3
"21383",2015-05-06,66.22," toledosnow you should run for president mr trump you re a great man and i would love to see what you could do for the united states ",2,3,7
"21384",2015-05-06,66.22," franklin graham great job on foxandfriends this morning you beautifully stated what most people are thinking say hi to all ",1,1,6
"21385",2015-05-06,66.22,"the united states needs great deals and fast we have to make our country rich again in order to make our country great again ",2,1,6
"21386",2015-05-07,64.93," joannepascal foxandfriends kilmeade realdonaldtrump thedonald has my vote please run for president ",0,1,1
"21387",2015-05-07,64.93," tbt with my friend muhammadali  t co ivjzzvtufn",0,1,0
"21388",2015-05-07,64.93,"i was the first amp only potential gop candidate to state there will be no cuts to social security medicare amp medicaid huckabee copied me ",0,1,-2
"21389",2015-05-07,64.93," klo foxandfriends kilmeade realdonaldtrump donald you keep saying you could fix this country that would be great then run ",0,0,3
"21390",2015-05-07,64.93," bjamin foxandfriends kilmeade realdonaldtrump for president yes ",0,1,1
"21391",2015-05-07,64.93,"if i run i will be in all the primary debates and you will see why i am the only one who can make america great again ",0,1,3
"21392",2015-05-07,64.93,"huckabee is a nice guy but will never be able to bring in the funds so as not to cut social security medicare amp medicaid i will ",1,0,2
"21393",2015-05-07,64.93," fivestarmagazin trump collection is planning hotels in dubai abu dhabi doha and ksa ahic realdonaldtrump ",1,1,0
"21394",2015-05-07,64.93," jrondatampier if obama isnt able to solve baltimore s issue no chance to solve china s amp opec s abuses the world asks for leadership ",-2,0,-1
"21395",2015-05-07,64.93," jillian u foxandfriends kilmeade i d vote trumphe s strong he said first i d build a wall at border fire weaklings in dc too ",1,1,0
"21396",2015-05-08,63.82,"via fitsnews by will folks the donald rebukes obamatrade ",0,0,0
"21397",2015-05-08,63.82," iowa hirings suggest donald trump serious about white house bid ",1,1,0
"21398",2015-05-08,63.82," oliverbooks best thing about this fight is randomn celeb sightings so far tom brady donald trump justin bieber big letdown fight ",1,-1,3
"21399",2015-05-08,63.82," trumpadvice  t co vfp gbipex",0,0,0
"21400",2015-05-08,63.82,"i ve dealt w politicians throughout the world my deals are multi faceted transactions which involve many issues i know the process amp win ",0,0,4
"21401",2015-05-08,63.82,"tom brady would have won if he was throwing a soccer ball he is my friend and a total winner patriots",2,2,7
"21402",2015-05-08,63.82," drudge report trump to blast trade pact in radio ads ",1,0,0
"21403",2015-05-08,63.82," newsmax media donald trump don t give obama fast track trade authority ",2,2,1
"21404",2015-05-08,63.82," kilmeade it was great being with you on foxandfriends this morning so many people saw and loved the piece great work ",1,0,6
"21405",2015-05-08,63.82," foxandfriends kilmeade takes a stroll with realdonaldtrump ",0,0,0
"21406",2015-05-08,63.82,"via arabianbusiness ivankatrump eyes new projects in abu dhabi for trump organization ",1,1,0
"21407",2015-05-08,63.82,"a strong military makes us respected by our allies amp feared by our enemies let s make america great again  t co u yi t e ",0,0,5
"21408",2015-05-08,63.82," karentalk foxandfriends kilmeade we know you are a patriot we are grateful for you you love america america loves you ",4,2,6
"21409",2015-05-08,63.82," keep a good attitude and do the right thing even when it s hard when you do that you are passing the test joelosteen",-1,1,2
"21410",2015-05-08,63.82,"via newsmax media by donald trump don t give obama fast track trade authority ",2,2,1
"21411",2015-05-09,63.82," hdfxdx realdonaldtrump are you announcing your run for president you are americas last hope stay tuned ",0,2,2
"21412",2015-05-09,63.82," therealtmac nra non hunters don t get it the hunting community raises over billion dollars annually for conservation googleit ",0,2,0
"21413",2015-05-09,63.82," stephaniekrista realdonaldtrump thank you i hope you are running for potus got my vote ",0,1,4
"21414",2015-05-09,63.82," therealtmac florianooke toxmaster nra the elephants in zimbabwe are so abundant that they are devastating the national forest ",0,0,-2
"21415",2015-05-09,63.82," therealtmac florianooke toxmaster nra bc the elephants are so many the safari club pays for water wells to keep them alive ",0,1,1
"21416",2015-05-09,63.82," tuckercarlson is doing a really good job on fox especially when talking politics he has come a long way fast ",1,2,3
"21417",2015-05-09,63.82,"leaving for the great state of south carolina now to make a speech about how to make our country great again ",0,1,3
"21418",2015-05-09,63.82," jackpaalay realdonaldtrump the king of turnberry fabulous what an amazing place ",2,1,8
"21419",2015-05-09,63.82," johnny a envision it donaldtrump is prez elonmusk sends ppl mars by spacex and ppl drive his teslamotors electric cars trump ",1,1,0
"21420",2015-05-09,63.82," nyrangers did a great job of winning tonight played like champions ",1,2,9
"21421",2015-05-09,63.82," kmiddlebrook realdonaldtrump bigger better stronger faster smarter richer winner trump foxnews oreillyfactor thefive ",6,1,10
"21422",2015-05-09,63.82," lynneleach realdonaldtrump you can make u s great by running for potus you have my vote a million times over ",0,0,3
"21423",2015-05-09,63.82," laurenthomasx excited to hear gop candidates at the freedom summit today in greenville sc see you soon realdonaldtrump ",2,2,5
"21424",2015-05-09,63.82,"my two sons eric amp don have long been expert hunters amp marksmen nra they go on safaris amp give animals to the poor amp starving villagers ",-1,1,-4
"21425",2015-05-09,63.82," kittreantanner more interviews mr trump the more you talk what you would do if president the more people want to hear more from you ",1,2,1
"21426",2015-05-09,63.82," vctr realdonaldtrump mr trump please run and save this country from going to hell you got my vote thanks ",0,0,1
"21427",2015-05-09,63.82,"thank you asavagenation and keep up the great work ",0,0,5
"21428",2015-05-09,63.82,"great job tonight ericbolling",0,1,3
"21429",2015-05-10,63.82,"happy mothersday to all the great mothers out there  t co wvh gwxg ",1,1,6
"21430",2015-05-10,63.82," wkdojo realdonaldtrump just run damnit roll trump roll kickass ",1,0,-4
"21431",2015-05-10,63.82," presidency dr ben carson realbencarson will just need to sweat it out until donald trump leaves the white house on january ",1,1,0
"21432",2015-05-10,63.82,"big crowds standing ovations in south carolina make america great again ",0,1,4
"21433",2015-05-10,63.82," williamgardanis realdonaldtrump sc freedom summit full speech djt  t co fkkqwdjxzh ",1,3,2
"21434",2015-05-10,63.82," mikesington crowd goes wild for trump at sc summit stevekingia trump s in i know he s in his scooby doo van ",1,-1,0
"21435",2015-05-10,63.82," gopjim davis realdonaldtrump thoroughly enjoyed your speech in sc thanks jim ",1,1,2
"21436",2015-05-10,63.82," kmiddlebrook realdonaldtrump has been stimulating cities all over the world plowing through political bs his whole life trump ",1,0,2
"21437",2015-05-10,63.82," drudge report trump to blast trade pact in radio ads ",1,0,0
"21438",2015-05-10,63.82," foxandfriends kilmeade takes a stroll with realdonaldtrump ",0,0,0
"21439",2015-05-11,62.82,"i will be interviewed on foxandfriends at this morning plenty to talk about ",0,1,0
"21440",2015-05-11,62.82,"denzel washington gave a wonderful commencement speech over the weekend from the heart ",1,2,4
"21441",2015-05-11,62.82," mrtonyroberts greatest country on earth the united states of america need a strong leader just like you you are the best ",1,2,11
"21442",2015-05-11,62.82," guyscott realdonaldtrump excellent speech at sc freedom summit you need to run ",2,3,5
"21443",2015-05-11,62.82,"why do we always try to destroy our true champions and winners in this country while at the same time leaving the losers alone stupid ",-2,-1,-5
